================ Training Loss (Thu Aug 21 08:19:35 2025) ================
================ Training Loss (Thu Aug 21 08:19:35 2025) ================
[Rank 0] (epoch: 15, iters: 46, time: 0.698, data: 0.002) , D_A: 0.339, G_A: 0.264, cycle_A: 0.142, idt_A: 0.062, D_B: 0.152, G_B: 0.391, cycle_B: 0.127, idt_B: 0.066

[Rank 0] (epoch: 15, iters: 146, time: 0.695, data: 0.002) , D_A: 0.130, G_A: 0.329, cycle_A: 0.154, idt_A: 0.085, D_B: 0.261, G_B: 0.188, cycle_B: 0.211, idt_B: 0.068

[Rank 0] (epoch: 15, iters: 246, time: 0.701, data: 0.002) , D_A: 0.353, G_A: 0.666, cycle_A: 0.090, idt_A: 0.163, D_B: 0.211, G_B: 0.269, cycle_B: 0.336, idt_B: 0.039

[Rank 0] (epoch: 15, iters: 346, time: 0.788, data: 0.002) , D_A: 0.163, G_A: 0.127, cycle_A: 0.118, idt_A: 0.067, D_B: 0.262, G_B: 0.213, cycle_B: 0.173, idt_B: 0.052

[Rank 0] (epoch: 15, iters: 446, time: 0.697, data: 0.002) , D_A: 0.276, G_A: 0.311, cycle_A: 0.160, idt_A: 0.034, D_B: 0.267, G_B: 0.116, cycle_B: 0.057, idt_B: 0.099

[Rank 0] (epoch: 15, iters: 546, time: 0.697, data: 0.002) , D_A: 0.317, G_A: 0.452, cycle_A: 0.126, idt_A: 0.201, D_B: 0.219, G_B: 0.301, cycle_B: 0.364, idt_B: 0.050

[Rank 0] (epoch: 15, iters: 646, time: 0.700, data: 0.002) , D_A: 0.263, G_A: 0.481, cycle_A: 0.115, idt_A: 0.044, D_B: 0.170, G_B: 0.189, cycle_B: 0.094, idt_B: 0.055

[Rank 0] (epoch: 16, iters: 85, time: 0.854, data: 0.002) , D_A: 0.112, G_A: 0.284, cycle_A: 0.140, idt_A: 0.090, D_B: 0.253, G_B: 0.225, cycle_B: 0.222, idt_B: 0.065

[Rank 0] (epoch: 16, iters: 185, time: 0.700, data: 0.003) , D_A: 0.238, G_A: 0.406, cycle_A: 0.114, idt_A: 0.045, D_B: 0.304, G_B: 0.164, cycle_B: 0.101, idt_B: 0.051

[Rank 0] (epoch: 16, iters: 285, time: 0.696, data: 0.002) , D_A: 0.133, G_A: 0.390, cycle_A: 0.126, idt_A: 0.122, D_B: 0.233, G_B: 1.541, cycle_B: 0.282, idt_B: 0.068

[Rank 0] (epoch: 16, iters: 385, time: 0.701, data: 0.002) , D_A: 0.283, G_A: 0.320, cycle_A: 0.102, idt_A: 0.119, D_B: 0.263, G_B: 0.208, cycle_B: 0.266, idt_B: 0.040

[Rank 0] (epoch: 16, iters: 485, time: 0.701, data: 0.002) , D_A: 0.208, G_A: 0.271, cycle_A: 0.241, idt_A: 0.060, D_B: 0.231, G_B: 0.159, cycle_B: 0.144, idt_B: 0.091

[Rank 0] (epoch: 16, iters: 585, time: 0.700, data: 0.002) , D_A: 0.394, G_A: 0.118, cycle_A: 0.131, idt_A: 0.019, D_B: 0.270, G_B: 0.242, cycle_B: 0.019, idt_B: 0.049

[Rank 0] (epoch: 17, iters: 24, time: 0.714, data: 0.002) , D_A: 0.249, G_A: 0.598, cycle_A: 0.051, idt_A: 0.058, D_B: 0.263, G_B: 0.236, cycle_B: 0.146, idt_B: 0.027

